,wi_acc,ac_acc,wi_tout,ac_tout,wi_RT,ac_RT
9,0.6666666666666666,0.8,0.0,0.0,1083.27752351725,1224.118053913
10,0.3333333333333333,0.6,0.3333333333333333,0.0,1506.315946575,1010.354677836
11,0.8333333333333334,0.6,0.16666666666666666,0.0,1294.3497657757998,1068.3843294806668
12,0.8333333333333334,0.8,0.0,0.0,1629.3982028954,1706.586718559
13,0.3333333333333333,0.8,0.0,0.0,919.1859960565,662.3222827912499
14,0.6666666666666666,0.8,0.16666666666666666,0.2,1513.1497383125002,1547.7487444875
15,0.8333333333333334,0.8,0.0,0.0,1018.6833381642,1115.23956060275
16,0.8333333333333334,0.8,0.0,0.0,1598.785018922,2020.9944844224997
17,1.0,0.4,0.0,0.2,1538.5988553349998,1352.92196274
